,Posts,Annotator Race,Annotator Gender,Annotator Politics,offensiveYN,OffensiveY Score,Neutral Score,OffensiveN Score,Prediction
748,Now I seperate from niggas I don't trust niggas that ain't starve wit me and all the bitches I didn't fuc !,white,man,cons,1.0,0.8702122,0.037348755,0.092439055,0
749,Now I seperate from niggas I don't trust niggas that ain't starve wit me and all the bitches I didn't fuc !,white,man,cons,1.0,0.8702122,0.037348755,0.092439055,0
750,I don't make music for niggas that don't get bitches,hisp,woman,other,1.0,0.85552233,0.031653136,0.11282448,0
751,I don't make music for niggas that don't get bitches,white,man,libert,0.5,0.85552233,0.031653136,0.11282448,0
752,I don't make music for niggas that don't get bitches,white,man,liberal,1.0,0.85552233,0.031653136,0.11282448,0
753,"money before bitches, bc bitches follow money.",white,woman,liberal,1.0,0.879604,0.028945342,0.091450684,0
754,"money before bitches, bc bitches follow money.",white,woman,liberal,1.0,0.879604,0.028945342,0.091450684,0
755,"money before bitches, bc bitches follow money.",other,woman,mod-liberal,1.0,0.879604,0.028945342,0.091450684,0
756,"money before bitches, bc bitches follow money.",other,woman,mod-liberal,1.0,0.879604,0.028945342,0.091450684,0
757,"money before bitches, bc bitches follow money.",white,man,mod-liberal,1.0,0.879604,0.028945342,0.091450684,0
758,"money before bitches, bc bitches follow money.",white,man,mod-liberal,1.0,0.879604,0.028945342,0.091450684,0
759,Is dare any colored players in hockey?,white,woman,mod-cons,0.5,0.49851224,0.081698395,0.41978937,0
760,Is dare any colored players in hockey?,white,woman,mod-cons,0.5,0.49851224,0.081698395,0.41978937,0
761,Is dare any colored players in hockey?,white,man,liberal,1.0,0.49851224,0.081698395,0.41978937,0
762,Is dare any colored players in hockey?,white,man,liberal,1.0,0.49851224,0.081698395,0.41978937,0
763,When I step off in da club niggas give me daps and hugs hoes swinging dey eye ik one thing right they wanna fuck,white,woman,liberal,1.0,0.8510473,0.037101418,0.11185136,0
764,When I step off in da club niggas give me daps and hugs hoes swinging dey eye ik one thing right they wanna fuck,other,woman,mod-liberal,0.5,0.8510473,0.037101418,0.11185136,0
765,When I step off in da club niggas give me daps and hugs hoes swinging dey eye ik one thing right they wanna fuck,white,woman,liberal,0.0,0.8510473,0.037101418,0.11185136,0
766,I should be the only nigga my bitch texting right now&#128175;&#128175;&#128175;&#128175;&#128175;,white,woman,liberal,0.0,0.78575367,0.05062552,0.1636208,0
767,I should be the only nigga my bitch texting right now&#128175;&#128175;&#128175;&#128175;&#128175;,white,woman,liberal,0.0,0.78575367,0.05062552,0.1636208,0
768,I should be the only nigga my bitch texting right now&#128175;&#128175;&#128175;&#128175;&#128175;,white,man,liberal,1.0,0.78575367,0.05062552,0.1636208,0
769,How you like them apples you pineapple bitch?,white,man,liberal,0.0,0.8864965,0.032799136,0.080704376,0
770,How you like them apples you pineapple bitch?,white,man,liberal,1.0,0.8864965,0.032799136,0.080704376,0
771,How you like them apples you pineapple bitch?,white,man,liberal,1.0,0.8864965,0.032799136,0.080704376,0
772,I snorted shit with more girls in my presence than a dude lmao coke head bitches..,hisp,man,liberal,1.0,0.76156807,0.048306543,0.19012547,0
773,I snorted shit with more girls in my presence than a dude lmao coke head bitches..,hisp,man,liberal,1.0,0.76156807,0.048306543,0.19012547,0
774,I snorted shit with more girls in my presence than a dude lmao coke head bitches..,white,man,liberal,1.0,0.76156807,0.048306543,0.19012547,0
775,I snorted shit with more girls in my presence than a dude lmao coke head bitches..,white,man,liberal,1.0,0.76156807,0.048306543,0.19012547,0
776,when bitches change and start acting like the nigga they with &lt;&lt;&lt;&lt;&lt;&lt;,white,man,mod-liberal,0.0,0.904594,0.034801964,0.06060402,0
777,when bitches change and start acting like the nigga they with &lt;&lt;&lt;&lt;&lt;&lt;,white,man,mod-liberal,0.5,0.904594,0.034801964,0.06060402,0
778,when bitches change and start acting like the nigga they with &lt;&lt;&lt;&lt;&lt;&lt;,white,man,libert,0.5,0.904594,0.034801964,0.06060402,0
779,when ya name gain weight ya ex hoes can't let go,white,man,mod-liberal,0.0,0.9044833,0.03792039,0.05759626,0
780,when ya name gain weight ya ex hoes can't let go,hisp,woman,other,1.0,0.9044833,0.03792039,0.05759626,0
781,when ya name gain weight ya ex hoes can't let go,white,man,libert,0.0,0.9044833,0.03792039,0.05759626,0
782,She been a hoe all summer but soon as the fall weather hit she'll probably forget about all that and be a good girl again. That's the cycle,white,man,mod-liberal,0.0,0.6793952,0.03572642,0.28487837,0
783,She been a hoe all summer but soon as the fall weather hit she'll probably forget about all that and be a good girl again. That's the cycle,white,man,cons,0.5,0.6793952,0.03572642,0.28487837,0
784,She been a hoe all summer but soon as the fall weather hit she'll probably forget about all that and be a good girl again. That's the cycle,hisp,woman,other,1.0,0.6793952,0.03572642,0.28487837,0
785,The bitches behind me are so annoying,white,man,liberal,1.0,0.83151084,0.03769375,0.13079548,0
786,The bitches behind me are so annoying,white,man,liberal,1.0,0.83151084,0.03769375,0.13079548,0
787,I just seen the ugliest bitch in commercial history on Monday night football,asian,woman,liberal,1.0,0.8527091,0.037173864,0.110117,0
788,I just seen the ugliest bitch in commercial history on Monday night football,other,woman,mod-liberal,1.0,0.8527091,0.037173864,0.110117,0
789,I just seen the ugliest bitch in commercial history on Monday night football,black,woman,mod-liberal,1.0,0.8527091,0.037173864,0.110117,0
790,"imagine if white people said ""my honkey"" instead of ""my nigga"" lol",white,man,mod-liberal,0.5,0.8609384,0.045985926,0.09307574,0
791,"imagine if white people said ""my honkey"" instead of ""my nigga"" lol",white,man,mod-liberal,0.5,0.8609384,0.045985926,0.09307574,0
792,"""@lildurk_: I can turn yo bitch into a eaterrrrrrrrr""",asian,woman,liberal,0.0,0.8555466,0.04326593,0.10118747,0
793,"""@lildurk_: I can turn yo bitch into a eaterrrrrrrrr""",white,woman,liberal,0.0,0.8555466,0.04326593,0.10118747,0
794,"""@lildurk_: I can turn yo bitch into a eaterrrrrrrrr""",white,man,mod-liberal,0.0,0.8555466,0.04326593,0.10118747,0
795,Dj Khaled is retarded,white,woman,mod-cons,1.0,0.8570751,0.0413584,0.10156643,0
796,Dj Khaled is retarded,white,woman,mod-cons,1.0,0.8570751,0.0413584,0.10156643,0
797,This bitch in here putting long lashes on like a 3abde,other,woman,mod-liberal,0.5,0.8804252,0.037201256,0.08237355,0
798,This bitch in here putting long lashes on like a 3abde,hisp,woman,other,1.0,0.8804252,0.037201256,0.08237355,0
799,This bitch in here putting long lashes on like a 3abde,asian,man,liberal,0.5,0.8804252,0.037201256,0.08237355,0
800,"I'm not weird, you're just a faggot",white,man,liberal,1.0,0.91430277,0.033303477,0.052393723,0
801,"I'm not weird, you're just a faggot",white,man,liberal,1.0,0.91430277,0.033303477,0.052393723,0
802,"I'm not weird, you're just a faggot",white,woman,liberal,1.0,0.91430277,0.033303477,0.052393723,0
803,"I'm not weird, you're just a faggot",white,woman,liberal,1.0,0.91430277,0.033303477,0.052393723,0
804,I named my dick the truth Cuz bitches can't handle it lmao,asian,man,liberal,1.0,0.8907754,0.032446492,0.07677817,0
805,I named my dick the truth Cuz bitches can't handle it lmao,white,woman,liberal,0.0,0.8907754,0.032446492,0.07677817,0
806,I named my dick the truth Cuz bitches can't handle it lmao,white,man,liberal,1.0,0.8907754,0.032446492,0.07677817,0
807,The only time I screamed was when Tyrese tackled that hoe ass bitch #TheWalkingDead,white,man,mod-liberal,0.5,0.87953883,0.036874592,0.08358651,0
808,The only time I screamed was when Tyrese tackled that hoe ass bitch #TheWalkingDead,white,man,liberal,0.5,0.87953883,0.036874592,0.08358651,0
809,The only time I screamed was when Tyrese tackled that hoe ass bitch #TheWalkingDead,white,woman,liberal,0.0,0.87953883,0.036874592,0.08358651,0
810,She a dirty bitch and I dotn have a doubt,white,man,mod-liberal,1.0,0.83406574,0.049699742,0.11623443,0
811,She a dirty bitch and I dotn have a doubt,white,man,liberal,1.0,0.83406574,0.049699742,0.11623443,0
812,She a dirty bitch and I dotn have a doubt,other,woman,mod-liberal,1.0,0.83406574,0.049699742,0.11623443,0
813,No more hoes n oz,white,woman,liberal,0.0,0.92301506,0.037214857,0.039770056,0
814,No more hoes n oz,white,man,cons,1.0,0.92301506,0.037214857,0.039770056,0
815,No more hoes n oz,hisp,woman,other,1.0,0.92301506,0.037214857,0.039770056,0
816,Lmfao right!..RT @kohkohbxtchzz: You knew you was sidechick. Stop hating hoe.,white,woman,mod-cons,0.5,0.8718468,0.045135822,0.08301748,0
817,Lmfao right!..RT @kohkohbxtchzz: You knew you was sidechick. Stop hating hoe.,asian,man,liberal,1.0,0.8718468,0.045135822,0.08301748,0
818,Lmfao right!..RT @kohkohbxtchzz: You knew you was sidechick. Stop hating hoe.,white,man,cons,0.5,0.8718468,0.045135822,0.08301748,0
819,"Abby doesnt understand how beautiful she is, bitch you is straight up trippin. You know guys be droolin boutchu. Dont play. Lmao",white,man,mod-liberal,0.0,0.6595027,0.05125425,0.28924304,0
820,"Abby doesnt understand how beautiful she is, bitch you is straight up trippin. You know guys be droolin boutchu. Dont play. Lmao",white,man,libert,0.0,0.6595027,0.05125425,0.28924304,0
821,"Abby doesnt understand how beautiful she is, bitch you is straight up trippin. You know guys be droolin boutchu. Dont play. Lmao",asian,woman,liberal,0.0,0.6595027,0.05125425,0.28924304,0
822,If you a hoe ima treat you like one just like if you're a good girl ima treat you like one. I don't discriminate,white,woman,liberal,0.5,0.89910865,0.028232291,0.07265911,0
823,If you a hoe ima treat you like one just like if you're a good girl ima treat you like one. I don't discriminate,white,woman,liberal,0.0,0.89910865,0.028232291,0.07265911,0
824,If you a hoe ima treat you like one just like if you're a good girl ima treat you like one. I don't discriminate,white,man,cons,0.5,0.89910865,0.028232291,0.07265911,0
825,"&#8220;@thachosenkid321: What hoes do I have tbh on the highest of keys&#8221;

same",asian,man,liberal,0.0,0.86967415,0.052227993,0.078097835,0
826,"&#8220;@thachosenkid321: What hoes do I have tbh on the highest of keys&#8221;

same",white,woman,other,0.0,0.86967415,0.052227993,0.078097835,0
827,"&#8220;@thachosenkid321: What hoes do I have tbh on the highest of keys&#8221;

same",white,woman,liberal,0.0,0.86967415,0.052227993,0.078097835,0
828,All these bitches know that you're my nigga &#128075;,white,man,other,0.0,0.88975084,0.03504267,0.07520655,0
829,All these bitches know that you're my nigga &#128075;,asian,man,liberal,0.5,0.88975084,0.03504267,0.07520655,0
830,All these bitches know that you're my nigga &#128075;,white,woman,liberal,1.0,0.88975084,0.03504267,0.07520655,0
831,i wanna go to the ghetto club tonight.,white,woman,mod-cons,0.5,0.873605,0.044179168,0.08221577,0
832,i wanna go to the ghetto club tonight.,white,woman,mod-cons,0.5,0.873605,0.044179168,0.08221577,0
833,"Amber Rose is one of those bad bitches who ""only get along with dudes""",white,woman,other,0.0,0.8139174,0.042136796,0.14394583,0
834,"Amber Rose is one of those bad bitches who ""only get along with dudes""",white,man,liberal,1.0,0.8139174,0.042136796,0.14394583,0
835,"Amber Rose is one of those bad bitches who ""only get along with dudes""",white,man,mod-cons,1.0,0.8139174,0.042136796,0.14394583,0
836,Smack these hoes on they ass like we birthed these bitches,white,man,cons,1.0,0.94021916,0.022460045,0.03732079,0
837,Smack these hoes on they ass like we birthed these bitches,white,man,mod-liberal,0.0,0.94021916,0.022460045,0.03732079,0
838,Smack these hoes on they ass like we birthed these bitches,white,woman,liberal,1.0,0.94021916,0.022460045,0.03732079,0
839,Currently sitting down wishing a bitch would.&#128133;,white,man,liberal,1.0,0.6023546,0.06758231,0.33006307,0
840,Currently sitting down wishing a bitch would.&#128133;,white,man,liberal,1.0,0.6023546,0.06758231,0.33006307,0
841,I don't have a wife she my bitch for the night. If she was catching bodies then it might be alright,white,woman,mod-cons,0.5,0.79997355,0.046564043,0.1534624,0
842,I don't have a wife she my bitch for the night. If she was catching bodies then it might be alright,white,man,mod-liberal,0.0,0.79997355,0.046564043,0.1534624,0
843,I don't have a wife she my bitch for the night. If she was catching bodies then it might be alright,white,woman,other,0.0,0.79997355,0.046564043,0.1534624,0
844,The only reason I cheat is to show these bitches what kind of dick my girl be getting.,white,woman,liberal,1.0,0.85733324,0.033242416,0.1094243,0
845,The only reason I cheat is to show these bitches what kind of dick my girl be getting.,other,woman,mod-liberal,1.0,0.85733324,0.033242416,0.1094243,0
846,The only reason I cheat is to show these bitches what kind of dick my girl be getting.,black,woman,mod-liberal,1.0,0.85733324,0.033242416,0.1094243,0
847,slow replies make me feel like a retard and I just want to put my foot through a wall... hjhdyhdhlgjdftilh,white,woman,mod-cons,1.0,0.31997913,0.060830995,0.61918986,2
848,slow replies make me feel like a retard and I just want to put my foot through a wall... hjhdyhdhlgjdftilh,white,woman,mod-cons,1.0,0.31997913,0.060830995,0.61918986,2
849,slow replies make me feel like a retard and I just want to put my foot through a wall... hjhdyhdhlgjdftilh,white,woman,mod-cons,1.0,0.31997913,0.060830995,0.61918986,2
850,slow replies make me feel like a retard and I just want to put my foot through a wall... hjhdyhdhlgjdftilh,white,woman,mod-cons,1.0,0.31997913,0.060830995,0.61918986,2
851,&#8220;@_BeautifulKeezy: these hoes be playing w/ me like I won't send baby Cain at they niggah !!&#8221;yesss messy.,white,woman,mod-cons,0.0,0.80023694,0.041106157,0.15865687,0
852,&#8220;@_BeautifulKeezy: these hoes be playing w/ me like I won't send baby Cain at they niggah !!&#8221;yesss messy.,white,woman,liberal,1.0,0.80023694,0.041106157,0.15865687,0
853,&#8220;@_BeautifulKeezy: these hoes be playing w/ me like I won't send baby Cain at they niggah !!&#8221;yesss messy.,white,woman,other,1.0,0.80023694,0.041106157,0.15865687,0
854,"So weird how the word ""cunt"" is offensive in other countries, yet in this country it's a reference to somebody.. Like ""who's this cunt?""",white,man,libert,0.0,0.8769826,0.032194633,0.09082268,0
855,"So weird how the word ""cunt"" is offensive in other countries, yet in this country it's a reference to somebody.. Like ""who's this cunt?""",asian,man,liberal,0.0,0.8769826,0.032194633,0.09082268,0
856,"So weird how the word ""cunt"" is offensive in other countries, yet in this country it's a reference to somebody.. Like ""who's this cunt?""",hisp,woman,other,0.5,0.8769826,0.032194633,0.09082268,0
857,i want a dyke clique,white,woman,liberal,0.5,0.77813226,0.06879391,0.15307376,0
858,i want a dyke clique,white,man,liberal,0.0,0.77813226,0.06879391,0.15307376,0
859,i want a dyke clique,black,woman,mod-liberal,0.0,0.77813226,0.06879391,0.15307376,0
860,Niggas a buy a 700$ outfit to impress a 10$ bitch,white,woman,liberal,0.0,0.9237776,0.031119863,0.045102607,0
861,Niggas a buy a 700$ outfit to impress a 10$ bitch,white,man,mod-liberal,0.5,0.9237776,0.031119863,0.045102607,0
862,Niggas a buy a 700$ outfit to impress a 10$ bitch,asian,man,liberal,0.5,0.9237776,0.031119863,0.045102607,0
863,&#8220;@trillasfvck: all these bitches getting mommy money&#8221; niggas too.,white,woman,liberal,1.0,0.86350095,0.043328363,0.09317063,0
864,&#8220;@trillasfvck: all these bitches getting mommy money&#8221; niggas too.,white,man,cons,1.0,0.86350095,0.043328363,0.09317063,0
865,&#8220;@trillasfvck: all these bitches getting mommy money&#8221; niggas too.,white,woman,liberal,0.0,0.86350095,0.043328363,0.09317063,0
866,Someone tell this bitch to stfu,white,woman,liberal,1.0,0.89866287,0.040420838,0.060916353,0
867,Someone tell this bitch to stfu,white,man,liberal,1.0,0.89866287,0.040420838,0.060916353,0
868,Someone tell this bitch to stfu,black,woman,mod-liberal,1.0,0.89866287,0.040420838,0.060916353,0
869,"i'd go to jamaica n attend those wild dancehall events, to jus five star frog splash a bitch off a tree n get on #WSHH",white,man,mod-liberal,0.0,0.38354602,0.07025939,0.54619455,2
870,"i'd go to jamaica n attend those wild dancehall events, to jus five star frog splash a bitch off a tree n get on #WSHH",white,woman,liberal,,0.38354602,0.07025939,0.54619455,2
871,"i'd go to jamaica n attend those wild dancehall events, to jus five star frog splash a bitch off a tree n get on #WSHH",hisp,man,liberal,0.0,0.38354602,0.07025939,0.54619455,2
872,Dropped all my hoes for someone. But was that a good decision ? Find out on the next episode of DragonBallZ &#128514;,white,man,mod-liberal,0.5,0.46147043,0.049211964,0.48931757,2
873,Dropped all my hoes for someone. But was that a good decision ? Find out on the next episode of DragonBallZ &#128514;,white,woman,liberal,0.0,0.46147043,0.049211964,0.48931757,2
874,Dropped all my hoes for someone. But was that a good decision ? Find out on the next episode of DragonBallZ &#128514;,white,woman,liberal,0.5,0.46147043,0.049211964,0.48931757,2
875,Dj Khaled a fool .!!! 500k for a ring for Nikki? That bitch spends a good million on her ugly ass wigs &#128514;&#128514;&#128514;,black,woman,mod-liberal,0.0,0.85168195,0.04046098,0.10785707,0
876,Dj Khaled a fool .!!! 500k for a ring for Nikki? That bitch spends a good million on her ugly ass wigs &#128514;&#128514;&#128514;,white,man,libert,1.0,0.85168195,0.04046098,0.10785707,0
877,Dj Khaled a fool .!!! 500k for a ring for Nikki? That bitch spends a good million on her ugly ass wigs &#128514;&#128514;&#128514;,white,woman,mod-cons,1.0,0.85168195,0.04046098,0.10785707,0
878,"Don't touch no sloppy hoes, You might catch somethin..",white,man,liberal,1.0,0.8365068,0.040365867,0.123127334,0
879,"Don't touch no sloppy hoes, You might catch somethin..",white,man,liberal,1.0,0.8365068,0.040365867,0.123127334,0
880,The ghetto thuged out version of tree of life coming soon...,white,woman,mod-cons,0.5,0.8878745,0.037516017,0.0746095,0
881,The ghetto thuged out version of tree of life coming soon...,white,woman,liberal,0.0,0.8878745,0.037516017,0.0746095,0
882,The ghetto thuged out version of tree of life coming soon...,white,man,liberal,1.0,0.8878745,0.037516017,0.0746095,0
883,"Nigga you made it RT @HtownsNuNu: Nigga we made it..&#128588;&#128588;""@viaNAWF: Best rider? That goes to a blaxican.""",white,woman,mod-cons,0.5,0.8419109,0.047869887,0.11021919,0
884,"Nigga you made it RT @HtownsNuNu: Nigga we made it..&#128588;&#128588;""@viaNAWF: Best rider? That goes to a blaxican.""",white,man,libert,0.5,0.8419109,0.047869887,0.11021919,0
885,"Nigga you made it RT @HtownsNuNu: Nigga we made it..&#128588;&#128588;""@viaNAWF: Best rider? That goes to a blaxican.""",hisp,man,liberal,0.0,0.8419109,0.047869887,0.11021919,0
886,Join my crew bitches,white,woman,mod-cons,0.0,0.82668424,0.037768874,0.13554685,0
887,Join my crew bitches,white,woman,liberal,0.0,0.82668424,0.037768874,0.13554685,0
888,Join my crew bitches,white,man,mod-liberal,0.5,0.82668424,0.037768874,0.13554685,0
889,"""@YoungRicooo: Sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday",white,man,liberal,1.0,0.90435266,0.02884414,0.06680318,0
890,"""@YoungRicooo: Sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday",white,man,liberal,1.0,0.90435266,0.02884414,0.06680318,0
891,"""@YoungRicooo: Sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday",white,woman,liberal,0.5,0.90435266,0.02884414,0.06680318,0
892,"""@YoungRicooo: Sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday",white,woman,liberal,0.5,0.90435266,0.02884414,0.06680318,0
893,&#8220;@theHIGHESTpeak_: If you got netflix watch fresh that hoe live&#8221; from now on my name is Chuck E I'm not chuckie no more &#128514;&#128514;&#128514;,black,woman,mod-liberal,0.0,0.5177142,0.058085926,0.42419982,0
894,&#8220;@theHIGHESTpeak_: If you got netflix watch fresh that hoe live&#8221; from now on my name is Chuck E I'm not chuckie no more &#128514;&#128514;&#128514;,white,woman,liberal,0.0,0.5177142,0.058085926,0.42419982,0
895,&#8220;@theHIGHESTpeak_: If you got netflix watch fresh that hoe live&#8221; from now on my name is Chuck E I'm not chuckie no more &#128514;&#128514;&#128514;,asian,woman,liberal,0.0,0.5177142,0.058085926,0.42419982,0
896,"Niggas wonder why bitches be on that ""fucc a nigga shit"" cuz these niggas be on that ""she just another bitch"" shit &#128175;",hisp,man,liberal,0.5,0.90959054,0.030882264,0.05952712,0
897,"Niggas wonder why bitches be on that ""fucc a nigga shit"" cuz these niggas be on that ""she just another bitch"" shit &#128175;",white,man,liberal,1.0,0.90959054,0.030882264,0.05952712,0
898,"Niggas wonder why bitches be on that ""fucc a nigga shit"" cuz these niggas be on that ""she just another bitch"" shit &#128175;",asian,woman,liberal,0.0,0.90959054,0.030882264,0.05952712,0
899,These days bitches be just letting anyone hit raw !!,white,man,mod-liberal,0.0,0.81632596,0.04428966,0.1393844,0
900,These days bitches be just letting anyone hit raw !!,white,man,cons,,0.81632596,0.04428966,0.1393844,0
901,These days bitches be just letting anyone hit raw !!,asian,woman,liberal,0.0,0.81632596,0.04428966,0.1393844,0
902,This rain got yall women talking out your ass.. A nigga should spend 80% of his income on a bitch &#128514;&#128514; bruh get these hoes the fuck outta here,other,woman,mod-liberal,1.0,0.93321663,0.025459142,0.041324265,0
903,This rain got yall women talking out your ass.. A nigga should spend 80% of his income on a bitch &#128514;&#128514; bruh get these hoes the fuck outta here,white,man,cons,1.0,0.93321663,0.025459142,0.041324265,0
904,This rain got yall women talking out your ass.. A nigga should spend 80% of his income on a bitch &#128514;&#128514; bruh get these hoes the fuck outta here,black,woman,mod-liberal,0.0,0.93321663,0.025459142,0.041324265,0
905,These hoes gettin replaced soon as they start to fuck wit my cheques,white,man,mod-liberal,1.0,0.9170977,0.03314532,0.049757015,0
906,These hoes gettin replaced soon as they start to fuck wit my cheques,white,man,mod-liberal,1.0,0.9170977,0.03314532,0.049757015,0
907,These hoes gettin replaced soon as they start to fuck wit my cheques,white,man,mod-liberal,1.0,0.9170977,0.03314532,0.049757015,0
908,These hoes gettin replaced soon as they start to fuck wit my cheques,white,man,mod-liberal,1.0,0.9170977,0.03314532,0.049757015,0
909,"My dick, your bitch on it.",white,man,liberal,1.0,0.87705624,0.029777665,0.09316607,0
910,"My dick, your bitch on it.",white,man,liberal,1.0,0.87705624,0.029777665,0.09316607,0
911,I don't buy pussy cuz it's free bitch I buy lacs!,white,woman,liberal,0.0,0.8783854,0.032753933,0.08886068,0
912,I don't buy pussy cuz it's free bitch I buy lacs!,asian,man,liberal,1.0,0.8783854,0.032753933,0.08886068,0
913,I don't buy pussy cuz it's free bitch I buy lacs!,white,woman,liberal,0.0,0.8783854,0.032753933,0.08886068,0
914,Ladies remember other women (including your friends) are trifling you speak TOO great about your nigga other bitches WILL try him smh lol,white,man,mod-liberal,0.5,0.9095818,0.025802849,0.06461546,0
915,Ladies remember other women (including your friends) are trifling you speak TOO great about your nigga other bitches WILL try him smh lol,white,woman,liberal,0.5,0.9095818,0.025802849,0.06461546,0
916,Ladies remember other women (including your friends) are trifling you speak TOO great about your nigga other bitches WILL try him smh lol,black,woman,mod-liberal,1.0,0.9095818,0.025802849,0.06461546,0
917,Rap bitches prolly scared of Remy ma lol,white,woman,liberal,0.0,0.8527535,0.04051189,0.10673462,0
918,Rap bitches prolly scared of Remy ma lol,white,man,cons,0.0,0.8527535,0.04051189,0.10673462,0
919,Rap bitches prolly scared of Remy ma lol,white,man,mod-liberal,0.0,0.8527535,0.04051189,0.10673462,0
920,Other Jihadi news #ISIS executed #Kuwait preacher Redha Lari coz he was..&#8220;too extreme&#8221; &amp; hampered reconciliation with Nusra with his fatwas,white,woman,liberal,1.0,0.17567788,0.054475646,0.7698465,2
921,Other Jihadi news #ISIS executed #Kuwait preacher Redha Lari coz he was..&#8220;too extreme&#8221; &amp; hampered reconciliation with Nusra with his fatwas,white,man,liberal,0.0,0.17567788,0.054475646,0.7698465,2
922,Other Jihadi news #ISIS executed #Kuwait preacher Redha Lari coz he was..&#8220;too extreme&#8221; &amp; hampered reconciliation with Nusra with his fatwas,white,woman,mod-cons,0.0,0.17567788,0.054475646,0.7698465,2
923,"&#8220;@lovelyatotheb: @1Bcarter would love the Parkside sport girls, dressed like Kobe all day everyday!&#8221; Let me see 1 of them hoes",white,man,liberal,1.0,0.73581964,0.042165823,0.22201452,0
924,"&#8220;@lovelyatotheb: @1Bcarter would love the Parkside sport girls, dressed like Kobe all day everyday!&#8221; Let me see 1 of them hoes",white,man,liberal,1.0,0.73581964,0.042165823,0.22201452,0
925,I haven't been called ugly once my whole life tho RT @ayylmaoanod: guys who refer to women as bitches are so ugly to me lmao u disgust me,white,man,liberal,1.0,0.6816166,0.055083066,0.26330036,0
926,I haven't been called ugly once my whole life tho RT @ayylmaoanod: guys who refer to women as bitches are so ugly to me lmao u disgust me,white,man,liberal,1.0,0.6816166,0.055083066,0.26330036,0
927,I haven't been called ugly once my whole life tho RT @ayylmaoanod: guys who refer to women as bitches are so ugly to me lmao u disgust me,hisp,man,liberal,1.0,0.6816166,0.055083066,0.26330036,0
928,I haven't been called ugly once my whole life tho RT @ayylmaoanod: guys who refer to women as bitches are so ugly to me lmao u disgust me,hisp,man,liberal,1.0,0.6816166,0.055083066,0.26330036,0
929,"#faggots are MERELY a #scientific indicator that SOMETHING IS WRONG&gt; Do not celebrate as ""unique indiviuals"" for they are #cancer&gt;",white,man,liberal,1.0,0.85361505,0.05499778,0.09138719,0
930,"#faggots are MERELY a #scientific indicator that SOMETHING IS WRONG&gt; Do not celebrate as ""unique indiviuals"" for they are #cancer&gt;",white,man,liberal,1.0,0.85361505,0.05499778,0.09138719,0
931,"#faggots are MERELY a #scientific indicator that SOMETHING IS WRONG&gt; Do not celebrate as ""unique indiviuals"" for they are #cancer&gt;",white,man,other,1.0,0.85361505,0.05499778,0.09138719,0
932,"#faggots are MERELY a #scientific indicator that SOMETHING IS WRONG&gt; Do not celebrate as ""unique indiviuals"" for they are #cancer&gt;",white,man,other,1.0,0.85361505,0.05499778,0.09138719,0
933,"#faggots are MERELY a #scientific indicator that SOMETHING IS WRONG&gt; Do not celebrate as ""unique indiviuals"" for they are #cancer&gt;",white,man,liberal,1.0,0.85361505,0.05499778,0.09138719,0
934,"#faggots are MERELY a #scientific indicator that SOMETHING IS WRONG&gt; Do not celebrate as ""unique indiviuals"" for they are #cancer&gt;",white,man,liberal,1.0,0.85361505,0.05499778,0.09138719,0
935,fat bitches fat bitches heeeey,black,woman,mod-liberal,1.0,0.9068632,0.035162903,0.057973824,0
936,fat bitches fat bitches heeeey,black,woman,mod-liberal,1.0,0.9068632,0.035162903,0.057973824,0
937,fat bitches fat bitches heeeey,white,man,cons,1.0,0.9068632,0.035162903,0.057973824,0
938,fat bitches fat bitches heeeey,white,man,cons,1.0,0.9068632,0.035162903,0.057973824,0
939,""" you dodge a bullet "" &#128517; &#8220;@DaRealKha: ""All da bitches I cut off pregnant or bound to be ....thank God &#128591;""&#8221;",white,woman,libert,0.0,0.8645301,0.03828272,0.09718722,0
940,""" you dodge a bullet "" &#128517; &#8220;@DaRealKha: ""All da bitches I cut off pregnant or bound to be ....thank God &#128591;""&#8221;",white,man,mod-liberal,0.0,0.8645301,0.03828272,0.09718722,0
941,""" you dodge a bullet "" &#128517; &#8220;@DaRealKha: ""All da bitches I cut off pregnant or bound to be ....thank God &#128591;""&#8221;",white,man,libert,1.0,0.8645301,0.03828272,0.09718722,0
942,Yea I see ya hoe,white,man,libert,1.0,0.82403374,0.04910196,0.12686425,0
943,Yea I see ya hoe,white,man,cons,0.5,0.82403374,0.04910196,0.12686425,0
944,Yea I see ya hoe,asian,man,liberal,0.5,0.82403374,0.04910196,0.12686425,0
945,Thanksgiving break bitches!,black,woman,mod-liberal,0.0,0.5941395,0.04690159,0.3589589,0
946,Thanksgiving break bitches!,asian,man,liberal,0.0,0.5941395,0.04690159,0.3589589,0
947,Thanksgiving break bitches!,white,woman,liberal,0.0,0.5941395,0.04690159,0.3589589,0
948,Can I bring another bitch or nah,white,man,liberal,1.0,0.88507605,0.035131954,0.07979202,0
949,Can I bring another bitch or nah,asian,woman,liberal,0.0,0.88507605,0.035131954,0.07979202,0
950,Can I bring another bitch or nah,hisp,woman,other,1.0,0.88507605,0.035131954,0.07979202,0
